ID_PROD_UNID_FAT,QTD_FINAL_V33,NEC_DIRETA_PCS_V33,NEC_ESTRUTURAL_BRUTA_PCS_V33,ESTOQUE_ESTRUTURAL_CONSUMIDO_PCS_V33,NEC_ESTRUTURAL_PCS_V33,NEC_TOTAL_PCS_V33,QTD_PRODUZIR_DIRETA_SOLVER_V33,QTD_PRODUZIR_ESTRUTURAL_SOLVER_V33,DIF_FALTA_PAI_FILHO_V33,DIF_SOBRA_PAI_FILHO_V33
AGO26|NORDESTE|1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1189TS-BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1200,8520.0,8520.0,0.0,0.0,0.0,8520.0,8520.0,0.0,0.0,0.0
AGO26|NORDESTE|1201,41989.99999999999,41990.0,0.0,0.0,0.0,41990.0,41989.99999999999,0.0,0.0,0.0
AGO26|NORDESTE|1202,14730.0,14730.0,0.0,0.0,0.0,14730.0,14730.0,0.0,0.0,0.0
AGO26|NORDESTE|1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1208,3200.0,3200.0,0.0,0.0,0.0,3200.0,3200.0,0.0,0.0,0.0
AGO26|NORDESTE|1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1210,61.69519563830307,648.0,0.0,0.0,0.0,648.0,61.69519563830307,0.0,0.0,0.0
AGO26|NORDESTE|1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1219,112.0,18940.0,0.0,0.0,0.0,18940.0,112.0,0.0,0.0,0.0
AGO26|NORDESTE|1220,5.904100069492703,14160.0,0.0,0.0,0.0,14160.0,5.904100069492703,0.0,0.0,0.0
AGO26|NORDESTE|1225,960.0458764188006,17300.0,0.0,0.0,0.0,17300.0,960.0458764188006,0.0,0.0,0.0
AGO26|NORDESTE|1226,841.8170788032955,19050.0,0.0,0.0,0.0,19050.0,841.8170788032955,0.0,0.0,0.0
AGO26|NORDESTE|1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1228,0.0,25650.0,0.0,0.0,0.0,25650.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1230,442250.0,442250.0,0.0,0.0,0.0,442250.0,442250.0,0.0,0.0,0.0
AGO26|NORDESTE|1231,1047632.946259731,3645300.0,0.0,0.0,0.0,3645300.0,1047632.946259731,0.0,0.0,0.0
AGO26|NORDESTE|1232,275500.00000000006,275500.0,0.0,0.0,0.0,275500.0,275500.0,5.820766091346741e-11,0.0,5.820766091346741e-11
AGO26|NORDESTE|1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1235,3500.0,3500.0,0.0,0.0,0.0,3500.0,3500.0,0.0,0.0,0.0
AGO26|NORDESTE|1236,505518.7326787367,636050.0,0.0,0.0,0.0,636050.0,505518.7326787367,0.0,0.0,0.0
AGO26|NORDESTE|1237,59900.0,59900.0,0.0,0.0,0.0,59900.0,59900.0,0.0,0.0,0.0
AGO26|NORDESTE|1245,13450.0,13450.0,0.0,0.0,0.0,13450.0,13450.0,0.0,0.0,0.0
AGO26|NORDESTE|1246,28569.0,330800.0,0.0,0.0,0.0,330800.0,28569.0,0.0,0.0,0.0
AGO26|NORDESTE|1246PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1247,0.0,20730.0,0.0,0.0,0.0,20730.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1251,0.0,9150.0,0.0,0.0,0.0,9150.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1251PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1255,9143.076923076924,10188.0,0.0,0.0,0.0,10188.0,9143.076923076924,0.0,0.0,0.0
AGO26|NORDESTE|1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1260,1008.0,1008.0,0.0,0.0,0.0,1008.0,1008.0,0.0,0.0,0.0
AGO26|NORDESTE|1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1265,225875.7071103404,311352.0,0.0,0.0,0.0,311352.0,225875.7071103404,0.0,0.0,0.0
AGO26|NORDESTE|1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1269,40224.0,40224.0,0.0,0.0,0.0,40224.0,40224.0,0.0,0.0,0.0
AGO26|NORDESTE|1270,304.0,304.0,0.0,0.0,0.0,304.0,304.0,0.0,0.0,0.0
AGO26|NORDESTE|1271,686.4053521883111,9168.0,0.0,0.0,0.0,9168.0,686.4053521883111,0.0,0.0,0.0
AGO26|NORDESTE|1272,0.0,3864.0,0.0,0.0,0.0,3864.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1273,0.0,2016.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1274,0.0,684.0,0.0,0.0,0.0,684.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1275,0.10850984764028243,292.0,0.0,0.0,0.0,292.0,0.10850984764028243,0.0,0.0,0.0
AGO26|NORDESTE|1276,30.959999999999997,43.0,0.0,0.0,0.0,43.0,30.959999999999997,0.0,0.0,0.0
AGO26|NORDESTE|1277,231.3076165756735,2800.0,0.0,0.0,0.0,2800.0,231.3076165756735,0.0,0.0,0.0
AGO26|NORDESTE|1278,0.0,2348.0,0.0,0.0,0.0,2348.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1279,0.0,840.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1280,0.0,1090.0,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1281,0.17094017094017094,460.0,0.0,0.0,0.0,460.0,0.17094017094017094,0.0,0.0,0.0
AGO26|NORDESTE|1282,43.92,61.0,0.0,0.0,0.0,61.0,43.92,0.0,0.0,0.0
AGO26|NORDESTE|1283,1416.0,1416.0,0.0,0.0,0.0,1416.0,1416.0,0.0,0.0,0.0
AGO26|NORDESTE|1284,5.287031236015395,64.0,0.0,0.0,0.0,64.0,5.287031236015395,0.0,0.0,0.0
AGO26|NORDESTE|1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1287,0.0,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1291,2.903194103194104,28.0,0.0,0.0,0.0,28.0,2.903194103194104,0.0,0.0,0.0
AGO26|NORDESTE|1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1293,0.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1294,0.02229654403567447,60.0,0.0,0.0,0.0,60.0,0.02229654403567447,0.0,0.0,0.0
AGO26|NORDESTE|1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1304,0.0,160.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1307,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
AGO26|NORDESTE|1308,0.0,476.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1309,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1314,753.1333333333333,880.0,0.0,0.0,0.0,880.0,753.1333333333333,0.0,0.0,0.0
AGO26|NORDESTE|1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1317,40.0,40.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0
AGO26|NORDESTE|1318,164.32,192.0,0.0,0.0,0.0,192.0,164.32,0.0,0.0,0.0
AGO26|NORDESTE|1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1320,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1326,4480.0,4480.0,0.0,0.0,0.0,4480.0,4480.0,0.0,0.0,0.0
AGO26|NORDESTE|1327,4190.0,4190.0,0.0,0.0,0.0,4190.0,4190.0,0.0,0.0,0.0
AGO26|NORDESTE|1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1336,0.0,550.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1342,6470.0,6470.0,0.0,0.0,0.0,6470.0,6470.0,0.0,0.0,0.0
AGO26|NORDESTE|1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1348,0.0,8000.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1349,0.0,1320.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1351,0.0,1940.0,0.0,0.0,0.0,1940.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1361,0.0,440.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1365,0.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1367,0.4359979781589498,210.0,0.0,0.0,0.0,210.0,0.4359979781589498,0.0,0.0,0.0
AGO26|NORDESTE|1368,0.0,370.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1386,0.0,130.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1400PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1401PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1402PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1405,18.0,18.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0
AGO26|NORDESTE|1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1413PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1414PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1416,2290.0000000000005,2290.0,0.0,0.0,0.0,2290.0,2290.0,4.547473508864641e-13,0.0,4.547473508864641e-13
AGO26|NORDESTE|1417,36.0,36.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0
AGO26|NORDESTE|1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1419PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1420,0.0,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1420PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1427PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1428,600.0,600.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0
AGO26|NORDESTE|1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1430,275.0,275.0,0.0,0.0,0.0,275.0,275.0,0.0,0.0,0.0
AGO26|NORDESTE|1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1436,41.0,41.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0
AGO26|NORDESTE|1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1438PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1439PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1441,510.0,510.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0
AGO26|NORDESTE|1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1444PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1445PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1450,160.0,160.0,0.0,0.0,0.0,160.0,160.0,0.0,0.0,0.0
AGO26|NORDESTE|1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1456PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1465,30.0,30.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0
AGO26|NORDESTE|1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1472,20.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
AGO26|NORDESTE|1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1482,232.97560975609764,1194.0,0.0,0.0,0.0,1194.0,232.97560975609764,0.0,0.0,0.0
AGO26|NORDESTE|1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1484,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1489,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
AGO26|NORDESTE|1490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1560100,121.44770447764687,3120.0,0.0,0.0,0.0,3120.0,121.44770447764687,0.0,0.0,0.0
AGO26|NORDESTE|1560200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1570100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1600PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1603PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1607PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1608PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1615PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
